hidden_layers,lr,batch_size,val_split,activation,epochs,dataset,mse,r2
"[107, 107, 107, 107, 107, 107]",0.001,64,0.8,tanh,400,Reacher3,0.0009881601992576961,0.5582313700544311
"[107, 107, 107, 107, 107, 107]",0.001,64,0.5,relu,400,Reacher3,0.0007034154667851979,0.6859287823303234
"[107, 107, 107, 107, 107, 107]",0.001,64,0.5,tanh,400,Reacher3,0.0007608920553725092,0.6596624388746855
"[107, 107, 107, 107, 107, 107]",0.001,64,0.2,relu,400,Reacher3,0.0006520027763819427,0.708725030844886
"[107, 107, 107, 107, 107, 107]",0.001,64,0.2,tanh,400,Reacher3,0.0007046967398328783,0.6851586513961037
"[107, 107, 107, 107, 107, 107]",0.001,64,0.1,relu,400,Reacher3,0.0006624589171810169,0.7040880337939911
"[107, 107, 107, 107, 107, 107]",0.001,64,0.1,tanh,400,Reacher3,0.0007627945269606489,0.6590542464571832
"[107, 107, 107, 107, 107, 107]",0.001,64,0.05,relu,400,Reacher3,0.0006435185296028337,0.7126940972832028
"[107, 107, 107, 107, 107, 107]",0.001,64,0.05,tanh,400,Reacher3,0.0007128081839819211,0.6818061898374083
"[107, 107, 107, 107, 107, 107]",0.001,128,0.8,relu,400,Reacher3,0.0009437370109660228,0.5778311306593146
"[107, 107, 107, 107, 107, 107]",0.001,128,0.8,tanh,400,Reacher3,0.0009828087857949852,0.5610418802953832
"[107, 107, 107, 107, 107, 107]",0.001,128,0.5,relu,400,Reacher3,0.0006901008669428061,0.6919055928718431
"[107, 107, 107, 107, 107, 107]",0.001,128,0.5,tanh,400,Reacher3,0.0007628266453652268,0.6587681989862656
"[107, 107, 107, 107, 107, 107]",0.001,128,0.2,relu,400,Reacher3,0.0006446577752895496,0.7121617331227936
"[107, 107, 107, 107, 107, 107]",0.001,128,0.2,tanh,400,Reacher3,0.000706984239703025,0.683972768021205
"[107, 107, 107, 107, 107, 107]",0.001,128,0.1,relu,400,Reacher3,0.0006358497253367958,0.7160551633648563
"[107, 107, 107, 107, 107, 107]",0.001,128,0.1,tanh,400,Reacher3,0.000689833699502683,0.6915919982233455
"[107, 107, 107, 107, 107, 107]",0.001,128,0.05,relu,400,Reacher3,0.0006569916611149552,0.706589239459
"[107, 107, 107, 107, 107, 107]",0.001,128,0.05,tanh,400,Reacher3,0.0006944201581046711,0.6895845009526154
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.8,relu,400,Reacher3,0.0010892417572464063,0.5126503255550122
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.8,tanh,400,Reacher3,0.0009228168882792078,0.587080227018126
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.5,relu,400,Reacher3,0.0007677123734879297,0.6566109552394208
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.5,tanh,400,Reacher3,0.000753457550814521,0.6630921872852639
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.2,relu,400,Reacher3,0.0006737395708556682,0.6991087970262454
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.2,tanh,400,Reacher3,0.0007137383224900482,0.6809654845894508
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.1,relu,400,Reacher3,0.0006788178468397778,0.6968774200049553
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.1,tanh,400,Reacher3,0.0007074936985108797,0.6838340248204009
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.05,relu,400,Reacher3,0.0006575541422102587,0.7062760909294922
"[107, 107, 107, 107, 107, 107]",0.0001,16,0.05,tanh,400,Reacher3,0.0006843933944350047,0.6943689497139155
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.8,relu,400,Reacher3,0.001064272890980076,0.5242051171110912
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.8,tanh,400,Reacher3,0.0009718507689224955,0.5651404897661944
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.5,relu,400,Reacher3,0.000774128984665105,0.6541381060720862
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.5,tanh,400,Reacher3,0.0007210382510146515,0.6775966616746905
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.2,relu,400,Reacher3,0.0006713751820705255,0.7001782628487021
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.2,tanh,400,Reacher3,0.0007180353447931493,0.6792061466195111
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.1,relu,400,Reacher3,0.0006875055468800457,0.6927698006881632
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.1,tanh,400,Reacher3,0.0006616173423796885,0.7045088811756299
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.05,relu,400,Reacher3,0.0006686627369871129,0.7015192745183203
"[107, 107, 107, 107, 107, 107]",0.0001,32,0.05,tanh,400,Reacher3,0.0006712675174595327,0.7002931484212754
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.8,relu,400,Reacher3,0.0010761087692282212,0.5183121808618142
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.8,tanh,400,Reacher3,0.0009920455393768826,0.5562236512458255
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.5,relu,400,Reacher3,0.0007816844146735638,0.6502479688884822
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.5,tanh,400,Reacher3,0.0007101995394765341,0.682587882743466
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.2,relu,400,Reacher3,0.0006992598692443485,0.6876472516422414
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.2,tanh,400,Reacher3,0.0006979960808222523,0.6881170912500187
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.1,relu,400,Reacher3,0.0007247135020800851,0.676350469132872
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.1,tanh,400,Reacher3,0.0006743837739945541,0.6986273250055829
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.05,relu,400,Reacher3,0.0007213172139156648,0.6777654445965343
"[107, 107, 107, 107, 107, 107]",0.0001,64,0.05,tanh,400,Reacher3,0.0006716883580663333,0.6998851568776754
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.8,relu,400,Reacher3,0.0010619728933058783,0.5257807765197241
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.8,tanh,400,Reacher3,0.0009545781076774135,0.5728806913489413
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.5,relu,400,Reacher3,0.0008037571098703516,0.6408545816956189
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.5,tanh,400,Reacher3,0.0007165128858641584,0.6796501201664653
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.2,relu,400,Reacher3,0.0007164790019326019,0.6798833369883391
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.2,tanh,400,Reacher3,0.0007045876113718832,0.6852598809644034
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.1,relu,400,Reacher3,0.0007348165457189302,0.6718439443284226
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.1,tanh,400,Reacher3,0.0006832601125250473,0.6947845842818442
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.05,relu,400,Reacher3,0.0007126360859524699,0.6817631617526899
"[107, 107, 107, 107, 107, 107]",0.0001,128,0.05,tanh,400,Reacher3,0.0006771492219081714,0.6975142196901594
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.8,relu,400,Reacher3,0.0022842037933390276,-0.03040979940177513
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.8,tanh,400,Reacher3,0.002450177371301813,-0.1045594176718853
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.5,relu,400,Reacher3,0.0022927759315250168,-0.03442197136935136
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.5,tanh,400,Reacher3,0.002491694253521873,-0.12159852316111068
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.2,relu,400,Reacher3,0.0022965171411112417,-0.035874796730288226
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.2,tanh,400,Reacher3,0.0022345618042966518,-0.008147712174031577
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.1,relu,400,Reacher3,0.0022759514909426342,-0.026656169965415755
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.1,tanh,400,Reacher3,0.002538785769296749,-0.1449841585822058
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.05,relu,400,Reacher3,0.0022918004753716813,-0.034566819272218906
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,16,0.05,tanh,400,Reacher3,0.0023053174167116707,-0.03994087585440553
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.8,relu,400,Reacher3,0.0022748234074748135,-0.026190761037139243
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.8,tanh,400,Reacher3,0.0023455451920194664,-0.05835398752363038
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.5,relu,400,Reacher3,0.0022750016914843563,-0.026360371676629635
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.5,tanh,400,Reacher3,0.0024269133291731754,-0.09387018774221863
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.2,relu,400,Reacher3,0.0022868400589325473,-0.031666137575488605
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.2,tanh,400,Reacher3,0.0022334542490553776,-0.007994785852820466
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.1,relu,400,Reacher3,0.0022617981420936396,-0.02042384187479181
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.1,tanh,400,Reacher3,0.002368548589256111,-0.06938650762526377
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.05,relu,400,Reacher3,0.0023086409864005735,-0.04243928378136904
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,32,0.05,tanh,400,Reacher3,0.002342233102240842,-0.055519413490202174
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.8,relu,400,Reacher3,0.002305176797727648,-0.03961505959470742
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.8,tanh,400,Reacher3,0.0023709193866557465,-0.06984317196258072
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.5,relu,400,Reacher3,0.0022846088916671776,-0.030722455624257128
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.5,tanh,400,Reacher3,0.00231455466514348,-0.042906812510838686
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.2,relu,400,Reacher3,0.0021996580917278134,0.008903120599127456
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.2,tanh,400,Reacher3,0.002337505608442146,-0.05412301469156389
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.1,relu,400,Reacher3,0.0022252991375377733,-0.0008471622425531011
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.1,tanh,400,Reacher3,0.0022902141943520055,-0.032748909041021824
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.05,relu,400,Reacher3,0.002291874577599391,-0.034372926000299175
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,64,0.05,tanh,400,Reacher3,0.002318525753415164,-0.04584062110563444
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.8,relu,400,Reacher3,0.0018852391223598897,0.15166209999772193
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.8,tanh,400,Reacher3,0.002372841229908568,-0.06998709293355576
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.5,relu,400,Reacher3,0.0022975794445970047,-0.036525788317794516
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.5,tanh,400,Reacher3,0.002211573696497993,0.001991227600070866
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.2,relu,400,Reacher3,0.0022872521742989265,-0.03192847991539597
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.2,tanh,400,Reacher3,0.0022212371941535375,-0.003140645440588082
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.1,relu,400,Reacher3,0.002276340229957964,-0.026836865132735015
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.1,tanh,400,Reacher3,0.00226176152016426,-0.02004926428330685
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.05,relu,400,Reacher3,0.00195469824648473,0.1214195674250127
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.1,128,0.05,tanh,400,Reacher3,0.0022847394763200433,-0.030195144936343565
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.8,relu,400,Reacher3,0.0016838717633808492,0.24433716268146197
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.8,tanh,400,Reacher3,0.002269716281415877,-0.023997404854824638
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.5,relu,400,Reacher3,0.001167759841731939,0.47807120902182193
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.5,tanh,400,Reacher3,0.00227759408039287,-0.02800280603804861
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.2,relu,400,Reacher3,0.0016872017330415272,0.24443644344191715
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.2,tanh,400,Reacher3,0.0022002233387749506,0.006823272754783449
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.1,relu,400,Reacher3,0.0015230538353633346,0.3183865593273207
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.1,tanh,400,Reacher3,0.0022176216345189495,7.838641355351061e-05
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.05,relu,400,Reacher3,0.0016684226902301518,0.25191350021450093
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,16,0.05,tanh,400,Reacher3,0.002304472425985267,-0.03992598449212381
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.8,relu,400,Reacher3,0.0012884573229970107,0.42348313607582727
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.8,tanh,400,Reacher3,0.0021664075791899113,0.02137654304592418
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.5,relu,400,Reacher3,0.001151132802965591,0.4849744283921269
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.5,tanh,400,Reacher3,0.0021297389194403047,0.03881786405895019
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.2,relu,400,Reacher3,0.0010773466449589494,0.5196736990634925
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.2,tanh,400,Reacher3,0.002272330074549694,-0.024672437798335983
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.1,relu,400,Reacher3,0.0012644615355538137,0.4344598833115932
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.1,tanh,400,Reacher3,0.0022696960923991954,-0.02355315865382594
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.05,relu,400,Reacher3,0.0012336607401428417,0.4481082432290519
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,32,0.05,tanh,400,Reacher3,0.002252974145332125,-0.016216359439968353
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.8,relu,400,Reacher3,0.0010651100561721869,0.5239447834973354
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.8,tanh,400,Reacher3,0.0020396278227199204,0.08150012808958192
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.5,relu,400,Reacher3,0.0008381277739396802,0.6260160091309037
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.5,tanh,400,Reacher3,0.002017346723554775,0.0917499811073708
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.2,relu,400,Reacher3,0.0008852489127269248,0.6050231708984938
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.2,tanh,400,Reacher3,0.0018982792437328285,0.14461872090743053
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.1,relu,400,Reacher3,0.0007092306880312027,0.6830328350239635
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.1,tanh,400,Reacher3,0.0017467345216068027,0.2158461049010438
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.05,relu,400,Reacher3,0.0007697690965729354,0.6557826698797654
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,64,0.05,tanh,400,Reacher3,0.001394217609171236,0.37601987128002373
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.8,relu,400,Reacher3,0.0010715258188979014,0.5206431114262907
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.8,tanh,400,Reacher3,0.0013667103766946676,0.38830393862150486
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.5,relu,400,Reacher3,0.0008805103821376484,0.6067194217090919
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.5,tanh,400,Reacher3,0.0018906894198904044,0.14686398399375342
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.2,relu,400,Reacher3,0.0007355374731679984,0.6708815747310646
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.2,tanh,400,Reacher3,0.001169871574182913,0.47642079417750555
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.1,relu,400,Reacher3,0.0006970374283923022,0.6883222310141456
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.1,tanh,400,Reacher3,0.0012304172738842765,0.44919186485729723
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.05,relu,400,Reacher3,0.0007046693041782879,0.6852166392571627
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.01,128,0.05,tanh,400,Reacher3,0.0012323092557920826,0.44860785624044514
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.8,relu,400,Reacher3,0.0009183630830833957,0.5899072855156257
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.8,tanh,400,Reacher3,0.0010524460307248008,0.529268324681952
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.5,relu,400,Reacher3,0.0008081594408717073,0.6388764836853901
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.5,tanh,400,Reacher3,0.0008669718960724986,0.6119522838834673
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.2,relu,400,Reacher3,0.0007156981779348433,0.6804107320751127
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.2,tanh,400,Reacher3,0.0007846972927355525,0.6491256670673728
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.1,relu,400,Reacher3,0.0006787971328054081,0.6964705239729237
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.1,tanh,400,Reacher3,0.0007935671681262654,0.6449509118911528
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.05,relu,400,Reacher3,0.000678776096265269,0.6966873198625043
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,16,0.05,tanh,400,Reacher3,0.0008173742283524929,0.6346201405395399
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.8,relu,400,Reacher3,0.00105418988588932,0.5291154769124861
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.8,tanh,400,Reacher3,0.0010488876841639471,0.5311059763151906
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.5,relu,400,Reacher3,0.000760856328132002,0.6600721299715179
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.5,tanh,400,Reacher3,0.0008089510834679132,0.6381540878702564
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.2,relu,400,Reacher3,0.0006965892061129734,0.6889785640367738
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.2,tanh,400,Reacher3,0.000780718428874939,0.6509749833214361
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.1,relu,400,Reacher3,0.0006680382301831803,0.7014495284221919
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.1,tanh,400,Reacher3,0.0007592879358397143,0.6604536371589743
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.05,relu,400,Reacher3,0.0006981697504780078,0.6883217668250153
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,32,0.05,tanh,400,Reacher3,0.0007713208026647591,0.6556028428774675
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.8,relu,400,Reacher3,0.0009858273723700073,0.5587013816917107
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.8,tanh,400,Reacher3,0.0010200014890851922,0.5436337961789567
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.5,relu,400,Reacher3,0.0007712732051595051,0.6553627217388992
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.5,tanh,400,Reacher3,0.0007742268741499715,0.6537840705376734
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.2,relu,400,Reacher3,0.0007187326059805753,0.6790328110608973
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.2,tanh,400,Reacher3,0.0007375167865155506,0.6703513670881335
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.1,relu,400,Reacher3,0.0007025626992229634,0.6862328567087411
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.1,tanh,400,Reacher3,0.0007164131476728995,0.6795264864900133
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.05,relu,400,Reacher3,0.0006855193301164504,0.693862151908434
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,64,0.05,tanh,400,Reacher3,0.0007622091476685265,0.659359574666848
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.8,relu,400,Reacher3,0.001041662695438245,0.534223490670624
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.8,tanh,400,Reacher3,0.0010409930881596357,0.5349988494715262
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.5,relu,400,Reacher3,0.0008127216305262993,0.6369161515352756
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.5,tanh,400,Reacher3,0.000768902242124914,0.6565591008577852
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.2,relu,400,Reacher3,0.0006874821457367187,0.6927777309880696
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.2,tanh,400,Reacher3,0.000712824358817677,0.6814086120796405
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.1,relu,400,Reacher3,0.000704293445258819,0.6855291565371506
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.1,tanh,400,Reacher3,0.0006782765129345064,0.6970363703519163
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.05,relu,400,Reacher3,0.0006909434761329875,0.6914311721688541
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.001,128,0.05,tanh,400,Reacher3,0.0006934258953654286,0.6902421662913817
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.8,relu,400,Reacher3,0.001163842620022194,0.4790505449708336
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.8,tanh,400,Reacher3,0.0009488544195777678,0.5754319612524147
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.5,relu,400,Reacher3,0.0008720540907948573,0.6102462982090665
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.5,tanh,400,Reacher3,0.0007117255331081456,0.6819261840397598
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.2,relu,400,Reacher3,0.0007531816066710779,0.6635346509616565
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.2,tanh,400,Reacher3,0.0006800770311449932,0.6961273510114866
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.1,relu,400,Reacher3,0.0007684524372119913,0.6566318002843022
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.1,tanh,400,Reacher3,0.0006449962488008594,0.7120090742453716
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.05,relu,400,Reacher3,0.000738463979167967,0.6700804641662911
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,16,0.05,tanh,400,Reacher3,0.0006514902834593397,0.7092047814169405
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.8,relu,400,Reacher3,0.0011937113179714305,0.4660811387327464
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.8,tanh,400,Reacher3,0.0009321251748304827,0.582881872183025
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.5,relu,400,Reacher3,0.0008655814081792949,0.6133269941475059
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.5,tanh,400,Reacher3,0.000715701612086627,0.6799401391484826
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.2,relu,400,Reacher3,0.0007021863456722538,0.686417140483453
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.2,tanh,400,Reacher3,0.0006527573318090585,0.7083792969955587
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.1,relu,400,Reacher3,0.0007422647592034984,0.6685231968502473
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.1,tanh,400,Reacher3,0.0006577054077016297,0.7061324585282119
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.05,relu,400,Reacher3,0.0007106362788558879,0.6826688108555032
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,32,0.05,tanh,400,Reacher3,0.0006791202399716022,0.6964673795914299
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.8,relu,400,Reacher3,0.0011555880084093723,0.48323238933381424
"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.0001,64,0.8,tanh,400,Reacher3,0.0009980530864703273,0.553584966173323
