"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","dataset","epochs","hidden_layers","lr","val_split","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/val_loss"
"Reacher4_arch10_lr0.01_batch32_valS0.05_tanh","finished","-","","","2025-12-08T01:51:20.000Z","17","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","53","0.009999999776482582","1.0239354372024536","1.018548846244812"
"Reacher4_arch10_lr0.01_batch32_valS0.05_relu","finished","-","","","2025-12-08T01:50:57.000Z","22","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","73","0.009999999776482582","0.678685188293457","0.6624192595481873"
"Reacher4_arch10_lr0.01_batch32_valS0.1_tanh","finished","-","","","2025-12-08T01:50:12.000Z","44","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","161","0.009999999776482582","0.9707171320915222","0.9288005828857422"
"Reacher4_arch10_lr0.01_batch32_valS0.1_relu","finished","-","","","2025-12-08T01:49:40.000Z","31","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","111","0.009999999776482582","0.4995900988578797","0.5172079205513"
"Reacher4_arch10_lr0.01_batch32_valS0.2_tanh","finished","-","","","2025-12-08T01:49:23.000Z","16","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","50","0.009999999776482582","1.010324001312256","0.990908682346344"
"Reacher4_arch10_lr0.01_batch32_valS0.2_relu","finished","-","","","2025-12-08T01:48:40.000Z","42","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","152","0.009999999776482582","0.5056915283203125","0.5221898555755615"
"Reacher4_arch10_lr0.01_batch32_valS0.5_tanh","finished","-","","","2025-12-08T01:48:25.000Z","14","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","50","0.009999999776482582","1.043765664100647","1.0184184312820437"
"Reacher6_arch2_lr0.01_batch32_valS0.2_tanh","finished","-","","","2025-12-08T01:48:11.000Z","439","","tanh","32","Reacher6","400","[320,320]","0.01","0.2","161","0.009999999776482582","0.8111651539802551","0.8014953136444092"
"Reacher4_arch10_lr0.01_batch32_valS0.5_relu","finished","-","","","2025-12-08T01:47:50.000Z","34","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","141","0.009999999776482582","0.4746132791042328","0.5303393006324768"
"Reacher4_arch10_lr0.01_batch32_valS0.8_tanh","finished","-","","","2025-12-08T01:47:37.000Z","12","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","50","0.009999999776482582","1.0459493398666382","1.0604804754257202"
"Reacher4_arch10_lr0.01_batch32_valS0.8_relu","finished","-","","","2025-12-08T01:47:17.000Z","19","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","86","0.009999999776482582","0.4822295308113098","0.6374782919883728"
"Reacher4_arch10_lr0.01_batch16_valS0.05_tanh","finished","-","","","2025-12-08T01:46:34.000Z","42","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","78","0.009999999776482582","1.0048062801361084","1.0631096363067627"
"Reacher4_arch10_lr0.01_batch16_valS0.05_relu","finished","-","","","2025-12-08T01:46:00.000Z","33","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.05","60","0.009999999776482582","0.7438357472419739","0.6992006897926331"
"Reacher4_arch10_lr0.01_batch16_valS0.1_tanh","finished","-","","","2025-12-08T01:45:31.000Z","28","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","51","0.009999999776482582","1.0471402406692505","1.0117101669311523"
"Reacher4_arch10_lr0.01_batch16_valS0.1_relu","finished","-","","","2025-12-08T01:44:38.000Z","52","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.1","102","0.009999999776482582","1.0032631158828735","0.9824913144111632"
"Reacher4_arch10_lr0.01_batch16_valS0.2_tanh","finished","-","","","2025-12-08T01:44:06.000Z","31","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","59","0.009999999776482582","1.0525470972061155","1.0204476118087769"
"Reacher4_arch10_lr0.01_batch16_valS0.2_relu","finished","-","","","2025-12-08T01:43:20.000Z","45","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.2","95","0.009999999776482582","1.0037587881088257","1.0062824487686155"
"Reacher4_arch10_lr0.01_batch16_valS0.5_tanh","finished","-","","","2025-12-08T01:42:44.000Z","36","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","88","0.009999999776482582","1.0718218088150024","1.0233018398284912"
"Reacher4_arch10_lr0.01_batch16_valS0.5_relu","finished","-","","","2025-12-08T01:42:06.000Z","37","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.5","89","0.009999999776482582","1.013087034225464","0.9888566136360168"
"Reacher4_arch10_lr0.01_batch16_valS0.8_tanh","finished","-","","","2025-12-08T01:41:34.000Z","32","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","90","0.009999999776482582","1.067219853401184","1.092574954032898"
"Reacher4_arch10_lr0.01_batch16_valS0.8_relu","finished","-","","","2025-12-08T01:41:02.000Z","31","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.01","0.8","94","0.009999999776482582","1.0168994665145874","0.9980133175849916"
"Reacher4_arch10_lr0.1_batch128_valS0.05_tanh","finished","-","","","2025-12-08T01:40:53.000Z","9","","tanh","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","50","0.10000000149011612","1.1094549894332886","1.0661519765853882"
"Reacher4_arch10_lr0.1_batch128_valS0.05_relu","finished","-","","","2025-12-08T01:40:36.000Z","16","","relu","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","120","0.10000000149011612","1.0050275325775146","0.9661420583724976"
"Reacher6_arch2_lr0.01_batch32_valS0.2_relu","finished","-","","","2025-12-08T01:40:30.000Z","460","","relu","32","Reacher6","400","[320,320]","0.01","0.2","167","0.009999999776482582","0.6202490329742432","0.63975989818573"
"Reacher4_arch10_lr0.1_batch128_valS0.1_tanh","finished","-","","","2025-12-08T01:40:24.000Z","10","","tanh","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","65","0.10000000149011612","1.1630971431732178","1.1156505346298218"
"Reacher4_arch10_lr0.1_batch128_valS0.1_relu","finished","-","","","2025-12-08T01:40:02.000Z","21","","relu","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","165","0.10000000149011612","1.0048229694366455","0.9841916561126708"
"Reacher4_arch10_lr0.1_batch128_valS0.2_tanh","finished","-","","","2025-12-08T01:39:52.000Z","9","","tanh","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","59","0.10000000149011612","1.1397825479507446","1.227630615234375"
"Reacher4_arch10_lr0.1_batch128_valS0.2_relu","finished","-","","","2025-12-08T01:39:40.000Z","11","","relu","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","55","0.10000000149011612","1.0113914012908936","0.9996532201766968"
"Reacher4_arch10_lr0.1_batch128_valS0.5_tanh","finished","-","","","2025-12-08T01:39:31.000Z","8","","tanh","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","52","0.10000000149011612","1.0952489376068115","1.1488916873931885"
"Reacher4_arch10_lr0.1_batch128_valS0.5_relu","finished","-","","","2025-12-08T01:39:16.000Z","14","","relu","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","127","0.10000000149011612","1.0138521194458008","0.9903517961502076"
"Reacher4_arch10_lr0.1_batch128_valS0.8_tanh","finished","-","","","2025-12-08T01:38:58.000Z","16","","tanh","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","159","0.10000000149011612","1.1640994548797607","1.0594388246536257"
"Reacher4_arch10_lr0.1_batch128_valS0.8_relu","finished","-","","","2025-12-08T01:38:40.000Z","17","","relu","128","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","195","0.10000000149011612","1.0142149925231934","0.9975784420967102"
"Reacher4_arch10_lr0.1_batch64_valS0.05_tanh","finished","-","","","2025-12-08T01:38:28.000Z","11","","tanh","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","53","0.10000000149011612","1.1908669471740725","1.1162348985671997"
"Reacher4_arch10_lr0.1_batch64_valS0.05_relu","finished","-","","","2025-12-08T01:37:56.000Z","31","","relu","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","171","0.10000000149011612","1.0083754062652588","0.9692551493644714"
"Reacher4_arch10_lr0.1_batch64_valS0.1_tanh","finished","-","","","2025-12-08T01:37:44.000Z","11","","tanh","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","50","0.10000000149011612","1.2281825542449951","1.11004638671875"
"Reacher4_arch10_lr0.1_batch64_valS0.1_relu","finished","-","","","2025-12-08T01:37:21.000Z","22","","relu","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","127","0.10000000149011612","1.0064409971237185","0.982499659061432"
"Reacher4_arch10_lr0.1_batch64_valS0.2_tanh","finished","-","","","2025-12-08T01:37:08.000Z","12","","tanh","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","55","0.10000000149011612","1.1546080112457275","1.29571270942688"
"Reacher4_arch10_lr0.1_batch64_valS0.2_relu","finished","-","","","2025-12-08T01:36:56.000Z","11","","relu","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","53","0.10000000149011612","1.004445195198059","1.0016623735427856"
"Reacher4_arch10_lr0.1_batch64_valS0.5_tanh","finished","-","","","2025-12-08T01:36:41.000Z","14","","tanh","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","94","0.10000000149011612","1.1543909311294556","1.281292200088501"
"Reacher4_arch10_lr0.1_batch64_valS0.5_relu","finished","-","","","2025-12-08T01:36:28.000Z","12","","relu","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","69","0.10000000149011612","1.02326500415802","0.990530014038086"
"Reacher4_arch10_lr0.1_batch64_valS0.8_tanh","finished","-","","","2025-12-08T01:36:11.000Z","16","","tanh","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","120","0.10000000149011612","1.2501763105392456","1.728435516357422"
"Reacher4_arch10_lr0.1_batch64_valS0.8_relu","finished","-","","","2025-12-08T01:35:55.000Z","15","","relu","64","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","117","0.10000000149011612","1.017125129699707","0.9969702959060668"
"Reacher4_arch10_lr0.1_batch32_valS0.05_tanh","finished","-","","","2025-12-08T01:35:36.000Z","18","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","58","0.10000000149011612","1.3573929071426392","1.0910756587982178"
"Reacher4_arch10_lr0.1_batch32_valS0.05_relu","finished","-","","","2025-12-08T01:35:18.000Z","17","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","51","0.10000000149011612","1.011926770210266","0.9833896160125732"
"Reacher4_arch10_lr0.1_batch32_valS0.1_tanh","finished","-","","","2025-12-08T01:34:59.000Z","18","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","57","0.10000000149011612","1.3585803508758545","1.128227710723877"
"Reacher4_arch10_lr0.1_batch32_valS0.1_relu","finished","-","","","2025-12-08T01:34:29.000Z","29","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","102","0.10000000149011612","1.010106086730957","0.9863563776016236"
"Reacher4_arch10_lr0.1_batch32_valS0.2_tanh","finished","-","","","2025-12-08T01:33:43.000Z","45","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","171","0.10000000149011612","1.3650522232055664","1.419505596160889"
"Reacher4_arch10_lr0.1_batch32_valS0.2_relu","finished","-","","","2025-12-08T01:33:27.000Z","15","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","51","0.10000000149011612","1.006268858909607","1.0036590099334717"
"Reacher4_arch10_lr0.1_batch32_valS0.5_tanh","finished","-","","","2025-12-08T01:33:13.000Z","13","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","50","0.10000000149011612","1.2923204898834229","1.133504033088684"
"Reacher4_arch10_lr0.1_batch32_valS0.5_relu","finished","-","","","2025-12-08T01:32:56.000Z","16","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","62","0.10000000149011612","1.0185160636901855","0.9934911131858826"
"Reacher4_arch10_lr0.1_batch32_valS0.8_tanh","finished","-","","","2025-12-08T01:32:41.000Z","14","","tanh","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","63","0.10000000149011612","1.2316343784332275","2.3307602405548096"
"Reacher6_arch2_lr0.01_batch32_valS0.5_tanh","finished","-","","","2025-12-08T01:32:29.000Z","480","","tanh","32","Reacher6","400","[320,320]","0.01","0.5","190","0.009999999776482582","0.7878232002258301","0.8866040706634521"
"Reacher4_arch10_lr0.1_batch32_valS0.8_relu","finished","-","","","2025-12-08T01:32:19.000Z","21","","relu","32","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","104","0.10000000149011612","1.023738980293274","1.005017638206482"
"Reacher4_arch10_lr0.1_batch16_valS0.05_tanh","finished","-","","","2025-12-08T01:31:04.000Z","74","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","153","0.10000000149011612","1.511463642120361","2.4708411693573"
"Reacher4_arch10_lr0.1_batch16_valS0.05_relu","finished","-","","","2025-12-08T01:30:22.000Z","41","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.05","81","0.10000000149011612","1.0152705907821655","0.980417251586914"
"Reacher4_arch10_lr0.1_batch16_valS0.1_tanh","finished","-","","","2025-12-08T01:29:51.000Z","30","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","57","0.10000000149011612","1.623679280281067","1.308475375175476"
"Reacher4_arch10_lr0.1_batch16_valS0.1_relu","finished","-","","","2025-12-08T01:29:10.000Z","40","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.1","81","0.10000000149011612","1.014868140220642","1.0151439905166626"
"Reacher4_arch10_lr0.1_batch16_valS0.2_tanh","finished","-","","","2025-12-08T01:28:32.000Z","37","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","74","0.10000000149011612","1.4862010478973389","1.560770034790039"
"Reacher6_arch2_lr0.01_batch32_valS0.5_relu","finished","-","","","2025-12-08T01:28:01.000Z","267","","relu","32","Reacher6","400","[320,320]","0.01","0.5","108","0.009999999776482582","0.6176793575286865","0.6494799852371216"
"Reacher4_arch10_lr0.1_batch16_valS0.2_relu","finished","-","","","2025-12-08T01:28:00.000Z","31","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.2","52","0.10000000149011612","1.01250958442688","1.004226565361023"
"Reacher4_arch10_lr0.1_batch16_valS0.5_tanh","finished","-","","","2025-12-08T01:27:32.000Z","27","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","60","0.10000000149011612","1.7137229442596436","1.7998006343841553"
"Reacher4_arch10_lr0.1_batch16_valS0.5_relu","finished","-","","","2025-12-08T01:27:08.000Z","23","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.5","50","0.10000000149011612","1.0245062112808228","0.9981670379638672"
"Reacher4_arch10_lr0.1_batch16_valS0.8_tanh","finished","-","","","2025-12-08T01:26:36.000Z","31","","tanh","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","88","0.10000000149011612","1.6413637399673462","2.5701303482055664"
"Reacher4_arch10_lr0.1_batch16_valS0.8_relu","finished","-","","","2025-12-08T01:26:14.000Z","21","","relu","16","Reacher4","400","[64,64,64,64,64,64,64,64,64,64]","0.1","0.8","58","0.10000000149011612","1.0345165729522705","1.0193514823913574"
"Reacher4_arch6_lr0.0001_batch128_valS0.05_tanh","finished","-","","","2025-12-08T01:25:22.000Z","51","","tanh","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.05","360","0.00009999999747378752","0.257056325674057","0.3118404746055603"
"Reacher4_arch6_lr0.0001_batch128_valS0.05_relu","finished","-","","","2025-12-08T01:24:57.000Z","24","","relu","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.05","163","0.00009999999747378752","0.2166166305541992","0.39253100752830505"
"Reacher4_arch6_lr0.0001_batch128_valS0.1_tanh","finished","-","","","2025-12-08T01:24:02.000Z","54","","tanh","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.1","399","0.00009999999747378752","0.2470797300338745","0.3254072666168213"
"Reacher4_arch6_lr0.0001_batch128_valS0.1_relu","finished","-","","","2025-12-08T01:23:33.000Z","28","","relu","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.1","200","0.00009999999747378752","0.2074603736400604","0.3848562240600586"
"Reacher4_arch6_lr0.0001_batch128_valS0.2_tanh","finished","-","","","2025-12-08T01:22:40.000Z","52","","tanh","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.2","399","0.00009999999747378752","0.25969210267066956","0.3290479779243469"
"Reacher4_arch6_lr0.0001_batch128_valS0.2_relu","finished","-","","","2025-12-08T01:22:13.000Z","26","","relu","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.2","195","0.00009999999747378752","0.21507474780082703","0.3756558001041413"
"Reacher4_arch6_lr0.0001_batch128_valS0.5_tanh","finished","-","","","2025-12-08T01:21:28.000Z","44","","tanh","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.5","396","0.00009999999747378752","0.24763204157352448","0.3742918074131012"
"Reacher4_arch6_lr0.0001_batch128_valS0.5_relu","finished","-","","","2025-12-08T01:21:09.000Z","18","","relu","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.5","153","0.00009999999747378752","0.2465362697839737","0.4508066475391388"
"Reacher4_arch6_lr0.0001_batch128_valS0.8_tanh","finished","-","","","2025-12-08T01:20:31.000Z","37","","tanh","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.8","399","0.00009999999747378752","0.2923790514469147","0.47855475544929504"
"Reacher4_arch6_lr0.0001_batch128_valS0.8_relu","finished","-","","","2025-12-08T01:20:15.000Z","15","","relu","128","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.8","150","0.00009999999747378752","0.25351062417030334","0.5440671443939209"
"Reacher6_arch2_lr0.01_batch32_valS0.8_tanh","finished","-","","","2025-12-08T01:20:03.000Z","477","","tanh","32","Reacher6","400","[320,320]","0.01","0.8","205","0.009999999776482582","0.7519294619560242","0.7852465510368347"
"Reacher4_arch6_lr0.0001_batch64_valS0.05_tanh","finished","-","","","2025-12-08T01:19:33.000Z","42","","tanh","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.05","210","0.00009999999747378752","0.26239562034606934","0.3030391335487366"
"Reacher4_arch6_lr0.0001_batch64_valS0.05_relu","finished","-","","","2025-12-08T01:18:53.000Z","39","","relu","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.05","203","0.00009999999747378752","0.1727980077266693","0.3776587247848511"
"Reacher4_arch6_lr0.0001_batch64_valS0.1_tanh","finished","-","","","2025-12-08T01:17:51.000Z","61","","tanh","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.1","329","0.00009999999747378752","0.2238315790891647","0.33998918533325195"
"Reacher6_arch2_lr0.01_batch32_valS0.8_relu","finished","-","","","2025-12-08T01:17:15.000Z","167","","relu","32","Reacher6","400","[320,320]","0.01","0.8","69","0.009999999776482582","0.5788174271583557","0.7071197032928467"
"Reacher4_arch6_lr0.0001_batch64_valS0.1_relu","finished","-","","","2025-12-08T01:17:12.000Z","38","","relu","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.1","197","0.00009999999747378752","0.1823284327983856","0.3878180384635926"
"Reacher4_arch6_lr0.0001_batch64_valS0.2_tanh","finished","-","","","2025-12-08T01:16:19.000Z","52","","tanh","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.2","291","0.00009999999747378752","0.24472889304161072","0.3363268971443176"
"Reacher4_arch6_lr0.0001_batch64_valS0.2_relu","finished","-","","","2025-12-08T01:15:42.000Z","36","","relu","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.2","202","0.00009999999747378752","0.18093204498291016","0.37615808844566345"
"Reacher4_arch6_lr0.0001_batch64_valS0.5_tanh","finished","-","","","2025-12-08T01:14:57.000Z","44","","tanh","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.5","292","0.00009999999747378752","0.2498529851436615","0.37518587708473206"
"Reacher4_arch6_lr0.0001_batch64_valS0.5_relu","finished","-","","","2025-12-08T01:14:35.000Z","21","","relu","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.5","136","0.00009999999747378752","0.22307905554771423","0.4348527193069458"
"Reacher4_arch6_lr0.0001_batch64_valS0.8_tanh","finished","-","","","2025-12-08T01:13:53.000Z","41","","tanh","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.8","326","0.00009999999747378752","0.25874945521354675","0.48088201880455017"
"Reacher4_arch6_lr0.0001_batch64_valS0.8_relu","finished","-","","","2025-12-08T01:13:36.000Z","16","","relu","64","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.8","118","0.00009999999747378752","0.22834670543670657","0.5535290241241455"
"Reacher6_arch2_lr0.01_batch16_valS0.05_tanh","finished","-","","","2025-12-08T01:12:32.000Z","282","","tanh","16","Reacher6","400","[320,320]","0.01","0.05","50","0.009999999776482582","1.055651068687439","1.2206838130950928"
"Reacher4_arch6_lr0.0001_batch32_valS0.05_tanh","finished","-","","","2025-12-08T01:12:28.000Z","67","","tanh","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.05","233","0.00009999999747378752","0.22554148733615875","0.3100898265838623"
"Reacher4_arch6_lr0.0001_batch32_valS0.05_relu","finished","-","","","2025-12-08T01:11:51.000Z","36","","relu","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.05","122","0.00009999999747378752","0.18957653641700745","0.3439851701259613"
"Reacher4_arch6_lr0.0001_batch32_valS0.1_tanh","finished","-","","","2025-12-08T01:10:55.000Z","55","","tanh","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.1","192","0.00009999999747378752","0.23011551797389984","0.3256947696208954"
"Reacher4_arch6_lr0.0001_batch32_valS0.1_relu","finished","-","","","2025-12-08T01:10:20.000Z","34","","relu","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.1","113","0.00009999999747378752","0.19915300607681272","0.39017802476882935"
"Reacher4_arch6_lr0.0001_batch32_valS0.2_tanh","finished","-","","","2025-12-08T01:09:12.000Z","67","","tanh","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.2","245","0.00009999999747378752","0.22467409074306488","0.3409503102302551"
"Reacher4_arch6_lr0.0001_batch32_valS0.2_relu","finished","-","","","2025-12-08T01:08:32.000Z","39","","relu","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.2","141","0.00009999999747378752","0.18047073483467105","0.38967666029930115"
"Reacher4_arch6_lr0.0001_batch32_valS0.5_tanh","finished","-","","","2025-12-08T01:07:40.000Z","51","","tanh","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.5","222","0.00009999999747378752","0.2408950924873352","0.3800433278083801"
"Reacher4_arch6_lr0.0001_batch32_valS0.5_relu","finished","-","","","2025-12-08T01:07:09.000Z","30","","relu","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.5","121","0.00009999999747378752","0.19257193803787231","0.4220329821109772"
"Reacher4_arch6_lr0.0001_batch32_valS0.8_tanh","finished","-","","","2025-12-08T01:06:09.000Z","59","","tanh","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.8","312","0.00009999999747378752","0.2537432610988617","0.4727957844734192"
"Reacher6_arch2_lr0.01_batch16_valS0.05_relu","finished","-","","","2025-12-08T01:05:57.000Z","393","","relu","16","Reacher6","400","[320,320]","0.01","0.05","74","0.009999999776482582","0.6696486473083496","0.6766476631164551"
"Reacher4_arch6_lr0.0001_batch32_valS0.8_relu","finished","-","","","2025-12-08T01:05:46.000Z","22","","relu","32","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.8","108","0.00009999999747378752","0.2293989211320877","0.5680054426193237"
"Reacher4_arch6_lr0.0001_batch16_valS0.05_tanh","finished","-","","","2025-12-08T01:04:26.000Z","79","","tanh","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.05","163","0.00009999999747378752","0.21867026388645172","0.30921804904937744"
"Reacher4_arch6_lr0.0001_batch16_valS0.05_relu","finished","-","","","2025-12-08T01:03:11.000Z","74","","relu","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.05","149","0.00009999999747378752","0.13996578752994537","0.35482364892959595"
"Reacher4_arch6_lr0.0001_batch16_valS0.1_tanh","finished","-","","","2025-12-08T01:01:49.000Z","81","","tanh","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.1","168","0.00009999999747378752","0.21124111115932465","0.3379746973514557"
"Reacher6_arch2_lr0.01_batch16_valS0.1_tanh","finished","-","","","2025-12-08T01:01:11.000Z","285","","tanh","16","Reacher6","400","[320,320]","0.01","0.1","51","0.009999999776482582","1.053705811500549","1.0294698476791382"
"Reacher4_arch6_lr0.0001_batch16_valS0.1_relu","finished","-","","","2025-12-08T01:00:50.000Z","58","","relu","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.1","122","0.00009999999747378752","0.16375285387039185","0.3850707411766052"
"Reacher4_arch6_lr0.0001_batch16_valS0.2_tanh","finished","-","","","2025-12-08T00:59:30.000Z","79","","tanh","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.2","174","0.00009999999747378752","0.20049211382865903","0.34416693449020386"
"Reacher4_arch6_lr0.0001_batch16_valS0.2_relu","finished","-","","","2025-12-08T00:58:44.000Z","45","","relu","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.2","98","0.00009999999747378752","0.1820135712623596","0.37950029969215393"
"Reacher4_arch6_lr0.0001_batch16_valS0.5_tanh","finished","-","","","2025-12-08T00:57:29.000Z","73","","tanh","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.5","189","0.00009999999747378752","0.2022310495376587","0.3886909782886505"
"Reacher4_arch6_lr0.0001_batch16_valS0.5_relu","finished","-","","","2025-12-08T00:56:45.000Z","43","","relu","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.5","110","0.00009999999747378752","0.16060079634189606","0.42765700817108154"
"Reacher4_arch6_lr0.0001_batch16_valS0.8_tanh","finished","-","","","2025-12-08T00:55:36.000Z","68","","tanh","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.8","205","0.00009999999747378752","0.2413962036371231","0.4906195104122162"
"Reacher4_arch6_lr0.0001_batch16_valS0.8_relu","finished","-","","","2025-12-08T00:55:02.000Z","33","","relu","16","Reacher4","400","[107,107,107,107,107,107]","0.0001","0.8","98","0.00009999999747378752","0.17641030251979828","0.5681144595146179"
